Sidebar,Sectie,Slide,Naam,Key,Minimumwaarde,Maximumwaarde,Standaardwaarde,Eenheid,KM_stable_Alblasserdam_40,KM_stable_Dordrecht_40,KM_stable_Hardinxveld-Giessendam_40,KM_stable_Hendrik-Ido-Ambacht_40,KM_stable_Papendrecht_40,KM_stable_Sliedrecht_40,KM_stable_Zwijndrecht_40,KM_stable_Alblasserdam_50,KM_stable_Dordrecht_50,KM_stable_Hardinxveld-Giessendam_50,KM_stable_Hendrik-Ido-Ambacht_50,KM_stable_Papendrecht_50,KM_stable_Sliedrecht_50,KM_stable_Zwijndrecht_50
Kosten & efficiënties,Elektriciteit,Gascentrales,Grootschalige gas WKK - elektriciteit,efficiency_energy_chp_combined_cycle_network_gas_electricity,32.0,52.0,42.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Grootschalige gas WKK - warmte,efficiency_energy_chp_combined_cycle_network_gas_heat,23.0,43.0,33.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Kleinschalige gas WKK - elektriciteit,efficiency_energy_chp_local_engine_network_gas_electricity,27.0,47.0,37.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Kleinschalige gas WKK  - warmte,efficiency_energy_chp_local_engine_network_gas_heat,38.0,58.0,48.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gas STEG,efficiency_energy_power_combined_cycle_network_gas,44.90999999999999,64.91,54.90999999999999,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasmotor,efficiency_energy_power_engine_network_gas,33.0,53.0,43.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasturbine,efficiency_energy_power_turbine_network_gas,24.0,44.0,34.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gas conventioneel,efficiency_energy_power_ultra_supercritical_network_gas,35.0,55.0,45.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gas STEG WKK - elektriciteit,efficiency_industry_chp_combined_cycle_gas_power_fuelmix_electricity,0.0,100.0,42.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gas STEG WKK - warmte,efficiency_industry_chp_combined_cycle_gas_power_fuelmix_heat,0.0,100.0,33.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasmotor-WKK - elektriciteit,efficiency_industry_chp_engine_gas_power_fuelmix_electricity,0.0,100.0,43.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasmotor-WKK - warmte,efficiency_industry_chp_engine_gas_power_fuelmix_heat,0.0,100.0,47.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasturbine-WKK - elektriciteit,efficiency_industry_chp_turbine_gas_power_fuelmix_electricity,0.0,100.0,38.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasturbine-WKK - warmte,efficiency_industry_chp_turbine_gas_power_fuelmix_heat,0.0,100.0,44.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gas STEG WKK - elektriciteit,external_coupling_efficiency_industry_chp_combined_cycle_gas_power_fuelmix_electricity,10.0,90.0,42.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gas STEG WKK - warmte,external_coupling_efficiency_industry_chp_combined_cycle_gas_power_fuelmix_heat,10.0,90.0,33.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasmotor-WKK - elektriciteit,external_coupling_efficiency_industry_chp_engine_gas_power_fuelmix_electricity,10.0,90.0,43.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasmotor-WKK - warmte,external_coupling_efficiency_industry_chp_engine_gas_power_fuelmix_heat,10.0,90.0,47.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasturbine-WKK - elektriciteit,external_coupling_efficiency_industry_chp_turbine_gas_power_fuelmix_electricity,10.0,90.0,38.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Gasturbine-WKK - warmte,external_coupling_efficiency_industry_chp_turbine_gas_power_fuelmix_heat,10.0,90.0,44.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Investeringskosten gascentrales,investment_costs_combustion_gas_plant,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Gascentrales,Onderhoudskosten gascentrales,om_costs_combustion_gas_plant,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Kerncentrales,Kern 2e Gen,efficiency_energy_power_nuclear_gen2_uranium_oxide,26.83,46.83,36.83,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Kerncentrales,Kern 3e Gen,efficiency_energy_power_nuclear_gen3_uranium_oxide,26.83,46.83,36.83,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Kerncentrales,Kern kleine modulaire reactor,efficiency_energy_power_nuclear_small_modular_reactor_uranium_oxide,18.000000000000004,38.0,28.000000000000004,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Kerncentrales,Investeringskosten grote reactoren,investment_costs_nuclear_nuclear_plant,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Kerncentrales,Investeringskosten kleine reactoren,investment_costs_nuclear_small_modular_reactor,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Kerncentrales,Onderhoudskosten grote reactoren,om_costs_nuclear_nuclear_plant,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Kerncentrales,Onderhoudskosten kleine reactoren,om_costs_nuclear_small_modular_reactor,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Oliecentrales,Dieselgenerator,efficiency_energy_power_engine_diesel,28.0,48.0,38.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Oliecentrales,Oliecentrale,efficiency_energy_power_ultra_supercritical_crude_oil,35.0,55.0,45.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Oliecentrales,Investeringskosten oliecentrales,investment_costs_combustion_oil_plant,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Elektriciteit,Oliecentrales,Onderhoudskosten oliecentrales,om_costs_combustion_oil_plant,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biogas-WKK - elektriciteit,efficiency_agriculture_chp_engine_biogas_electricity,34.0,54.0,44.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biogas-WKK - warmte,efficiency_agriculture_chp_engine_biogas_heat,21.0,41.0,31.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK - elektriciteit,efficiency_agriculture_chp_wood_pellets_electricity,0.0,20.0,10.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK - warmte,efficiency_agriculture_chp_wood_pellets_heat,72.0,92.0,82.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biogas-WKK - elektriciteit,efficiency_energy_chp_local_engine_biogas_electricity,34.0,54.0,44.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biogas-WKK - warmte,efficiency_energy_chp_local_engine_biogas_heat,21.0,41.0,31.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK - elektriciteit,efficiency_energy_chp_local_wood_pellets_electricity,4.099999999999998,24.099999999999998,14.099999999999998,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK - warmte,efficiency_energy_chp_local_wood_pellets_heat,20.0,40.0,30.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK - elektriciteit,efficiency_industry_chp_wood_pellets_electricity,0.0,100.0,18.3,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK - warmte,efficiency_industry_chp_wood_pellets_heat,0.0,100.0,47.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK - elektriciteit,external_coupling_efficiency_industry_chp_wood_pellets_electricity,10.0,90.0,18.3,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK - warmte,external_coupling_efficiency_industry_chp_wood_pellets_heat,10.0,90.0,47.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK HT + CCS (must-run),flh_of_energy_chp_local_ht_wood_pellets_ccs_must_run,0.0,8760.0,8500.0,#,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassa-WKK MT + CCS (must-run),flh_of_energy_chp_local_mt_wood_pellets_ccs_must_run,0.0,8760.0,8500.0,#,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Biomassacentrale + CCS (must-run),flh_of_energy_power_wood_pellets_ccs_must_run,0.0,8760.0,7500.0,#,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Investeringskosten biomassacentrales,investment_costs_combustion_biomass_plants,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Biomassacentrales,Onderhoudskosten biomassacentrales,om_costs_combustion_biomass_plant,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterkracht,Investeringskosten waterkracht rivier,investment_costs_water_river,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterkracht,Onderhoudskosten waterkracht rivier,om_costs_water_river,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterstofcentrales,Waterstofcentrale STEG,efficiency_energy_power_combined_cycle_hydrogen,50.0,70.0,60.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterstofcentrales,Waterstofturbine,efficiency_energy_power_turbine_hydrogen,24.0,44.0,34.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterstofcentrales,Waterstofturbine-WKK (industrie) - elektriciteit,efficiency_industry_chp_turbine_hydrogen_electricity,0.0,100.0,33.44481605351171,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterstofcentrales,Waterstofturbine-WKK (industrie) - warmte,efficiency_industry_chp_turbine_hydrogen_heat,0.0,100.0,41.47157190635451,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterstofcentrales,Waterstofturbine-WKK - elektriciteit,external_coupling_efficiency_industry_chp_turbine_hydrogen_electricity,10.0,90.0,33.44481605351171,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterstofcentrales,Waterstofturbine-WKK - warmte,external_coupling_efficiency_industry_chp_turbine_hydrogen_heat,10.0,90.0,41.47157190635451,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterstofcentrales,Investeringskosten waterstofcentrales,investment_costs_combustion_hydrogen_plant,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Waterstofcentrales,Onderhoudskosten waterstofcentrales,om_costs_combustion_hydrogen_plant,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Zonne-energie,Zonnepanelen,efficiency_energy_power_solar_pv_solar_radiation,10.0,50.0,17.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Zonne-energie,Investeringskosten zonnepanelen,investment_costs_solar_solar_panels,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Afvalverbrandingscenrales,Afval-WKK - elektriciteit,efficiency_energy_chp_supercritical_waste_mix_electricity,10.309999999999995,30.309999999999995,20.309999999999995,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Afvalverbrandingscenrales,Afval-WKK - warmte,efficiency_energy_chp_supercritical_waste_mix_heat,12.997368503629328,32.99736850362933,22.99736850362933,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Afvalverbrandingscenrales,Afvalverbranding,efficiency_energy_power_supercritical_waste_mix,15.0,35.0,25.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Afvalverbrandingscenrales,Afval-WKK met CCS - elektriciteit,external_coupling_energy_chp_supercritical_ccs_waste_mix_electrical_efficiency,1.0,100.0,20.31,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Afvalverbrandingscenrales,Afval-WKK met CCS - warmte,external_coupling_energy_chp_supercritical_ccs_waste_mix_heat_efficiency,0.0,100.0,23.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Afvalverbrandingscenrales,Afval-WKK - elektriciteit,external_coupling_energy_chp_supercritical_waste_mix_electrical_efficiency,1.0,100.0,20.309999999999995,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Afvalverbrandingscenrales,Afval-WKK - warmte,external_coupling_energy_chp_supercritical_waste_mix_heat_efficiency,0.0,100.0,22.99736850362933,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Afvalverbrandingscenrales,Investeringskosten afvalverbranding,investment_costs_combustion_waste_incinerator,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Afvalverbrandingscenrales,Onderhoudskosten afvalverbranding,om_costs_combustion_waste_incinerator,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Windmolens,Investeringskosten wind op zee,investment_costs_wind_offshore,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Windmolens,Investeringskosten wind op land,investment_costs_wind_onshore,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Windmolens,Onderhoudskosten wind op zee,om_costs_wind_offshore,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Hernieuwbare elektriciteit,Windmolens,Onderhoudskosten wind op land,om_costs_wind_onshore,-100.0,300.0,0.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Transportefficiënties,Efficiënties,Vliegtuigen,transport_planes_efficiency,0.0,3.0,0.62,%,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,,0.62,0.62,0.62,0.62,0.62
Kosten & efficiënties,Transportefficiënties,Efficiënties,Schepen,transport_ships_efficiency,0.0,3.0,0.9,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,0.9,0.9,0.9,0.9,0.9
Kosten & efficiënties,Transportefficiënties,Efficiënties,Treinen,transport_trains_efficiency,0.0,3.0,0.1,%,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
Kosten & efficiënties,Transportefficiënties,Efficiënties,Verbrandingsmotorvoertuigen,transport_vehicle_combustion_engine_efficiency,0.0,3.0,0.4,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,0.4,0.4,0.4,0.4,0.4
Kosten & efficiënties,Transportefficiënties,Efficiënties,Elektrische voertuigen,transport_vehicle_using_electricity_efficiency,0.0,3.0,0.3,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,0.3,0.3,0.3,0.3
Kosten & efficiënties,Transportefficiënties,Efficiënties,Waterstofvoertuigen,transport_vehicle_using_hydrogen_efficiency,0.0,3.0,0.3,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,0.3,0.3,0.3,0.3
Kosten & efficiënties,Gewogen kapitaalskosten (WACC),Gewogen kapitaalskosten (WACC),Huishoudens,costs_wacc_households,0.0,15.0,2.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Gewogen kapitaalskosten (WACC),Gewogen kapitaalskosten (WACC),Commerciële / bewezen technologieën,costs_wacc_proven_technologies,0.0,15.0,4.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Gewogen kapitaalskosten (WACC),Gewogen kapitaalskosten (WACC),Publieke fysieke infrastructuur,costs_wacc_public_infrastructure,0.0,15.0,3.0,%,,,,,,,,,,,,,,
Kosten & efficiënties,Gewogen kapitaalskosten (WACC),Gewogen kapitaalskosten (WACC),Nieuwe / onvolwassen technologieën,costs_wacc_unproven_technologies,0.0,15.0,7.0,%,,,,,,,,,,,,,,
Resultaten & data,Visuals,Energie-mix infographic,Capaciteit windmolens (per windmolen),energy_mix_capacity_per_unit_wind_turbine_inland,0.1,20.0,3.0,MW,,,,,,,,,,,,,,
Resultaten & data,Visuals,Ruimtegebruik van zon en wind,Wind op land (groot),land_use_impact_visual_wind_inland_large_scale,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Resultaten & data,Visuals,Ruimtegebruik van zon en wind,Wind op land (klein),land_use_impact_visual_wind_inland_small_scale,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag landbouw,Vraagontwikkeling,Elektriciteit,agriculture_useful_demand_electricity,-10.0,10.0,-0.06,%,-0.06,-0.06,0.35,-0.06,-0.06,-0.06,-0.06,0.35,,0.35,0.35,0.35,0.35,0.35
Vraag,Energievraag landbouw,Vraagontwikkeling,Warmte,agriculture_useful_demand_useable_heat,-10.0,10.0,-2.08,%,-2.08,-2.08,-1.67,-2.08,-2.08,-2.08,-2.08,-1.67,,-1.67,-1.67,-1.67,-1.67,-1.67
Vraag,Energievraag landbouw,Warmte,Olieketel,agriculture_burner_crude_oil_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Warmte,Waterstofketel,agriculture_burner_hydrogen_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Warmte,Gasketel,agriculture_burner_network_gas_share,0.0,100.0,2.0,%,2.0,2.0,1.73,2.0,2.0,2.0,2.0,1.73,,1.73,1.73,1.73,1.73,1.73
Vraag,Energievraag landbouw,Warmte,Biomassaketel,agriculture_burner_wood_pellets_share,0.0,100.0,6.0,%,6.0,6.0,6.3,6.0,6.0,6.0,6.0,6.3,,6.3,6.3,6.3,6.3,6.3
Vraag,Energievraag landbouw,Warmte,HT-warmtenet,agriculture_final_demand_ht_central_steam_hot_water_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Warmte,Warmte van lokale WKK's,agriculture_final_demand_local_steam_hot_water_share,0.0,100.0,20.0,%,20.0,20.0,4.0,20.0,20.0,20.0,20.0,4.0,,4.0,4.0,4.0,4.0,4.0
Vraag,Energievraag landbouw,Warmte,MT-warmtenet,agriculture_final_demand_mt_central_steam_hot_water_share,0.0,100.0,25.0,%,25.0,25.0,30.67,25.0,25.0,25.0,25.0,30.67,,30.67,30.67,30.67,30.67,30.67
Vraag,Energievraag landbouw,Warmte,Geothermisch,agriculture_geothermal_share,0.0,100.0,22.0,%,22.0,22.0,23.0,22.0,22.0,22.0,22.0,23.0,,23.0,23.0,23.0,23.0,23.0
Vraag,Energievraag landbouw,Warmte,Water warmtepomp,agriculture_heatpump_water_water_electricity_share,0.0,100.0,12.5,%,12.5,12.5,17.0,12.5,12.5,12.5,12.5,17.0,,17.0,17.0,17.0,17.0,17.0
Vraag,Energievraag landbouw,Warmte,Water warmtepomp met WKO,agriculture_heatpump_water_water_ts_electricity_share,0.0,100.0,12.5,%,12.5,12.5,17.3,12.5,12.5,12.5,12.5,17.3,,17.3,17.3,17.3,17.3,17.3
Vraag,Energievraag landbouw,Warmte,Power-to-heat boiler voor H<sub>2</sub> en gasketels,capacity_of_agriculture_flexibility_p2h_electricity,0.0,1.0,0.031693107,MW,0.005805763664098133,0.03169310712524803,0.020240642,0.1985093987066978,0.01761611851503748,0.006760135773264945,0.01439511264659948,0.005805764,,0.020240642,0.198509399,0.017616119,0.006760136,0.014395113
Vraag,Energievraag landbouw,Oliemix,Bio-kerosine,agriculture_bio_kerosene_in_crude_oil_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Oliemix,Biodiesel,agriculture_biodiesel_in_crude_oil_share,0.0,100.0,53.5,%,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,,53.5,53.5,53.5,53.5,53.5
Vraag,Energievraag landbouw,Oliemix,Diesel,agriculture_diesel_in_crude_oil_share,0.0,100.0,43.0,%,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,43.0,43.0,43.0,43.0,43.0
Vraag,Energievraag landbouw,Oliemix,Kerosine,agriculture_kerosene_in_crude_oil_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Oliemix,LPG,agriculture_lpg_in_crude_oil_share,0.0,100.0,3.5,%,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,3.5,3.5,3.5,3.5,3.5
Vraag,Energievraag landbouw,Oliemix,Andere bio-olie,agriculture_other_bio_oil_in_crude_oil_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Oliemix,Andere olie,agriculture_other_oil_in_crude_oil_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Warmte van lokale WKK's,Biogas-WKK,capacity_of_agriculture_chp_engine_biogas,0.0,0.27641,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Warmte van lokale WKK's,Gasmotor-WKK,capacity_of_agriculture_chp_engine_network_gas_dispatchable,0.0,0.6796967213114754,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Warmte van lokale WKK's,Gasmotor-WKK,capacity_of_agriculture_chp_engine_network_gas_must_run,0.0,0.6796967213114754,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag landbouw,Warmte van lokale WKK's,Biomassa-WKK,capacity_of_agriculture_chp_wood_pellets,0.0,0.9642209302325581,0.852834823,MW,0.0,0.852834822951452,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Vraag,Energievraag niet-residentiële gebouwen,Apparaten,Kolen,buildings_appliances_coal_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag niet-residentiële gebouwen,Apparaten,Olie,buildings_appliances_crude_oil_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Vraag,Energievraag niet-residentiële gebouwen,Apparaten,Apparaten efficiëntie,buildings_appliances_efficiency,0.0,5.0,1.5,%,,,,,,,,,,,,,,
Vraag,Energievraag niet-residentiële gebouwen,Apparaten,Elektriciteit,buildings_appliances_electricity_share,0.0,100.0,99.85673245261391,%,,,,,,,,,,,,,,
Vraag,Energievraag niet-residentiële gebouwen,Apparaten,Gas,buildings_appliances_network_gas_share,0.0,100.0,0.14326754738608646,%,,,,,,,,,,,,,,
